# {"t_start": 1542744412.5104127, "env_id": "HopperAdv-v1"} 
r,l,t
605.234314,201,739.93179
653.55936,216,740.716771
651.877962,226,741.541628
644.284914,211,742.335393
654.07823,213,743.159728
721.697754,234,744.080238
644.318106,219,750.065969
524.403629,175,750.758573
527.267181,176,751.469625
514.420072,174,752.14967
514.556733,176,752.829502
698.166315,231,753.685416
373.735562,138,754.204703
628.24864,212,755.02818
640.653531,214,755.810131
614.998338,201,756.605198
654.551653,223,762.403106
618.619651,212,763.216476
696.237746,229,764.102852
616.701219,206,764.988755
398.377867,146,765.555722
672.21319,225,766.504923
670.285212,220,767.374284
631.456359,212,768.21162
507.099383,170,768.870587
690.566305,226,769.761195
639.877889,209,776.344155
664.027089,223,777.180498
329.071063,125,777.634297
653.407876,221,778.515006
644.214644,212,779.305479
654.931365,217,780.154219
534.639039,178,780.809242
474.687863,162,781.417488
631.652471,210,782.224678
481.202894,165,782.837234
606.34303,197,783.547605
527.58516,176,788.501453
619.241835,199,789.272951
352.048894,134,789.779097
679.359524,223,790.596724
565.067469,187,791.315233
677.379102,221,792.145695
646.849052,213,792.99498
611.548891,200,793.721258
687.263403,225,794.625761
661.314792,216,795.453182
655.514997,214,804.116663
666.424827,221,804.977644
612.629954,197,805.748571
661.361365,218,806.643365
641.992666,213,807.474648
587.255183,193,808.230816
671.900463,225,809.101101
724.723763,236,809.987493
534.834834,178,810.633391
653.444914,218,811.449471
660.399039,218,816.933089
655.372493,215,817.773399
683.476954,225,818.676288
665.775785,220,819.604953
691.127424,227,820.518316
734.24144,237,821.396392
371.336763,137,821.930959
669.183512,219,822.721024
696.366531,227,823.535442
613.330743,203,829.72651
512.493071,172,830.471619
339.662885,129,831.019985
568.883837,190,831.751018
664.079165,219,832.586443
681.075955,220,833.388811
602.042621,197,834.187158
616.166706,206,834.953409
787.172576,253,835.897462
692.01994,228,836.766802
561.32588,189,837.507362
566.199448,187,843.505076
708.92902,232,844.382565
665.87971,223,845.342289
714.873713,233,846.216435
618.261277,206,847.048801
616.921855,204,847.855303
788.837386,250,848.790722
822.409836,263,849.822321
837.661876,271,856.747642
489.808544,163,857.329754
702.851858,235,858.200379
622.343875,201,858.96891
723.647764,243,859.90418
630.45808,208,860.667842
858.994688,275,861.638264
584.654083,195,862.367408
689.964506,228,863.255309
556.23032,184,863.895881
666.960281,218,869.590652
744.589259,243,870.511884
679.781557,223,871.411444
791.660173,252,872.276027
492.567019,167,872.892399
618.037476,197,873.603329
617.317514,200,874.26937
678.357523,224,875.144494
669.96707,220,876.043312
649.820252,215,876.853229
753.821897,248,883.722753
910.747765,297,884.87881
703.619325,230,885.771611
789.737143,263,886.718004
744.683063,237,887.57693
627.525077,211,888.353002
628.449809,200,889.109294
774.293685,249,890.043787
765.674602,247,895.716578
1095.100685,344,897.047929
702.652045,228,897.917527
808.470852,262,899.002475
822.026361,262,900.016548
791.288838,262,901.018149
561.533912,187,901.69267
747.297302,239,902.607361
1165.840454,365,910.618203
891.311855,281,911.789471
664.527264,221,912.722322
632.796177,203,913.48356
755.997563,236,914.387339
745.158785,242,915.327803
616.504078,195,916.1139
1047.659859,329,917.374189
985.383521,318,924.669272
701.045909,230,925.587705
646.865511,213,926.44928
889.900977,278,927.485194
711.822277,231,928.407278
798.993828,256,929.415246
675.139553,224,930.324406
819.936659,262,931.343605
623.769071,206,943.604444
900.600506,290,944.768459
1143.975037,357,946.151502
958.103183,304,947.297002
484.80129,164,947.968238
852.320455,271,949.074577
908.482063,290,950.27862
654.399093,207,951.094187
797.531029,260,957.702628
888.796439,278,958.773828
866.293752,275,959.88536
951.763206,303,961.10503
643.943793,209,961.97096
761.972707,244,962.877417
806.641918,261,963.87564
1167.780462,373,971.812225
547.074024,176,972.468285
752.74168,241,973.36089
784.809948,251,974.304964
790.670519,253,975.336529
1292.021675,410,976.920822
799.651919,253,977.968938
1026.76874,339,979.285141
712.950657,232,986.252938
984.336238,312,987.418159
855.956916,265,988.432826
766.015776,241,989.40353
858.03296,272,990.443543
1011.052061,319,991.686784
652.665258,211,992.526691
656.174253,207,993.348821
664.077633,213,1000.732798
905.211332,286,1001.850061
1452.241166,466,1003.609346
1501.460757,478,1005.397824
1167.279969,360,1006.669516
979.303772,319,1014.074154
885.013922,273,1015.163966
1120.19963,351,1016.638243
1284.878154,403,1018.335202
1031.517319,326,1019.625137
764.768299,252,1020.630276
661.906697,212,1021.450016
889.34234,288,1029.462554
1110.464795,350,1030.880816
598.563334,203,1031.69287
773.80217,242,1032.587077
914.926193,296,1033.720125
847.210645,265,1034.683179
874.861944,278,1035.785271
872.838567,274,1036.857904
789.198,248,1045.776571
873.328347,271,1046.804598
1707.071744,542,1048.986238
679.951876,217,1049.777226
662.121391,216,1050.569525
1064.486445,339,1051.898781
1051.868023,329,1059.858838
1194.396648,371,1061.28372
1458.758846,454,1063.024997
1452.809915,451,1064.730507
2210.432941,688,1067.376698
1029.866839,336,1076.527697
897.739413,287,1077.70592
904.520108,286,1078.835033
994.762877,322,1080.124432
976.54777,316,1081.358899
1544.102004,490,1083.209385
610.108659,202,1108.289828
660.928574,214,1109.149669
722.120526,231,1110.071388
1738.246841,541,1112.154895
338.773221,142,1112.696957
612.601676,226,1113.542485
888.935917,289,1114.703051
983.364177,308,1122.887859
1025.949021,323,1124.144317
892.778412,274,1125.184829
943.568183,303,1126.341099
1146.385544,376,1127.805787
922.034171,293,1128.971156
650.511807,212,1129.796707
1981.707347,614,1138.597079
1068.633152,334,1139.887156
1150.096492,362,1141.212634
815.849356,252,1142.208387
981.720073,313,1143.427862
901.972546,286,1144.487506
626.233799,199,1150.873893
1178.081298,362,1152.230875
1410.755011,439,1153.899853
872.300186,277,1154.948926
1013.814168,311,1156.144026
1110.477396,349,1157.460427
1071.809406,333,1165.220453
895.917071,275,1166.364608
1007.53177,317,1167.616551
606.885905,235,1168.541194
1330.44248,417,1170.176921
1173.190834,363,1171.607705
1435.946855,449,1178.928796
893.232398,277,1180.00796
871.23706,278,1181.057376
776.164462,252,1182.053261
1350.022358,421,1183.755614
933.263908,290,1184.96853
812.693078,256,1185.926808
840.519265,271,1193.137435
1221.051341,374,1194.662716
1473.292581,458,1196.448751
1800.403864,553,1198.565242
1195.670261,368,1200.034216
1153.393071,353,1207.141003
1037.883803,327,1208.350361
1171.293214,359,1209.657301
1185.783199,361,1211.018886
900.264798,291,1212.188787
1135.109739,358,1213.614886
1373.166799,417,1224.462568
642.055663,208,1225.255304
1717.208233,524,1227.291547
900.354106,286,1228.438012
1349.228149,408,1230.072291
914.354187,284,1231.196125
905.616728,290,1239.296453
785.444773,243,1240.176464
631.603348,202,1241.011509
909.52116,291,1242.091745
906.663423,282,1243.177679
659.493832,212,1244.046545
853.592126,264,1245.064145
1467.165049,445,1259.148881
1191.010196,375,1260.538605
778.129628,243,1261.534335
831.614571,262,1262.533079
724.483417,228,1263.571426
646.643113,209,1264.405421
926.220922,296,1265.453263
1016.423983,314,1266.700099
905.995372,286,1273.498034
628.335054,200,1274.245391
1223.638473,371,1275.621891
1758.217894,529,1277.659278
1055.478344,322,1278.971055
743.265253,232,1279.913955
1103.988183,338,1287.752869
624.351225,200,1288.547801
1110.411325,344,1289.879232
869.430716,274,1291.034739
1201.023252,368,1292.563727
1109.415144,338,1293.945931
2235.92962,673,1301.947005
1511.963814,486,1303.823054
1161.943865,357,1305.220155
1520.426539,468,1306.958806
1156.407357,353,1308.274328
1497.507528,454,1316.426889
1176.051497,368,1317.857058
893.007035,277,1318.925087
847.271781,263,1319.904433
1188.594912,361,1321.375122
901.512835,278,1322.492441
1202.022269,371,1329.726687
771.759252,238,1330.712814
882.873713,271,1331.749341
872.346316,269,1332.774132
1209.583969,365,1334.129284
876.033553,268,1335.166758
808.331778,247,1336.119094
1482.325658,448,1343.902683
964.711164,310,1345.115918
1149.24329,355,1346.496196
1159.033788,358,1347.808052
1494.98735,457,1349.584111
739.347377,242,1356.229715
2152.007244,663,1358.869184
1427.924105,430,1360.536993
1188.949348,368,1361.885094
925.992876,295,1362.952867
1510.116485,462,1372.211443
1023.573583,314,1373.383234
1078.022551,335,1374.690006
1438.752629,431,1376.365227
970.807197,303,1377.499541
1336.789957,417,1379.085036
884.91288,270,1386.421855
1726.211748,518,1388.512854
889.610119,281,1389.619231
1063.239214,328,1390.860884
1362.364341,411,1392.390461
1768.712862,534,1411.603357
1060.993871,324,1412.738817
1231.231203,378,1414.137937
1328.753509,413,1415.663934
1723.178047,525,1417.623179
610.262142,199,1424.65252
1404.290046,428,1426.218016
653.938608,209,1427.062769
1031.894813,322,1428.185466
619.832457,226,1429.031792
1419.012218,427,1430.642616
1014.193049,311,1431.70233
936.97751,287,1438.955697
1198.799622,372,1440.341748
1305.826835,398,1441.79356
1120.059244,343,1442.993522
923.470613,295,1444.147942
884.28293,284,1445.159808
1607.758982,493,1454.364229
918.890294,288,1455.439027
1336.515351,402,1456.983038
1179.440144,357,1458.291158
1088.702731,330,1459.61974
1119.1707,335,1460.906147
1716.398906,520,1471.85849
752.089808,238,1472.763159
1827.782997,551,1474.746054
2328.108671,698,1477.250772
1371.780564,435,1487.216235
1175.353802,364,1488.674563
1099.979925,345,1489.929952
1587.749686,480,1491.740778
1220.948086,378,1493.117007
612.759868,224,1500.771588
1328.919766,406,1502.30153
1771.276294,564,1504.297191
1551.142033,469,1505.920025
1504.123492,455,1507.553032
629.799106,227,1514.36363
624.782456,227,1515.190527
3108.296166,915,1518.46734
930.366269,315,1519.559718
910.83073,286,1520.635305
1721.479334,517,1529.029339
1253.217678,385,1530.569299
902.428721,279,1531.672909
2197.69714,651,1533.976975
1488.403888,454,1540.981823
849.118507,262,1541.949178
612.729764,211,1542.729595
1213.901377,370,1544.116026
1197.902604,355,1545.44033
767.03427,240,1546.348318
1218.339635,367,1547.706601
1507.70278,455,1561.141994
640.725169,206,1561.936165
1425.713022,428,1563.463108
725.348204,226,1564.296112
1453.162155,442,1565.750593
1501.030631,453,1572.600629
1407.295186,420,1574.106982
1099.537644,340,1575.308826
1199.293553,365,1576.632491
1228.946097,375,1577.983153
1160.989645,348,1579.284806
1189.445503,358,1587.057688
1191.392759,365,1588.337455
1695.530864,505,1590.193106
892.918042,280,1591.111919
1232.017016,382,1592.562492
639.029615,206,1593.319871
2215.106129,659,1600.801634
1241.428065,382,1602.229249
1063.657495,326,1603.409856
1401.273279,417,1604.93388
1843.286365,555,1613.151485
1117.366532,342,1614.458409
782.815047,247,1615.373942
1181.592835,362,1616.70066
1124.920689,336,1617.929438
1206.054418,365,1619.259105
737.494178,230,1625.322892
922.023181,312,1626.463467
1065.569502,321,1627.730178
1118.185329,340,1628.982894
1396.079221,419,1630.459645
933.082867,286,1631.461298
1317.896092,399,1638.277483
1198.816048,366,1639.700408
1162.942649,354,1641.068592
1698.213366,500,1642.838294
1360.134975,409,1644.391037
1070.762241,324,1645.59909
1210.451042,365,1652.335917
810.720558,247,1653.191274
1399.875653,416,1654.708098
1492.415898,456,1656.399547
1189.046559,359,1657.790264
1136.316346,339,1665.766893
882.772978,271,1666.778858
1493.481856,445,1668.346982
916.592761,283,1669.425638
1472.589405,441,1671.032486
905.802208,278,1672.09122
1750.165086,521,1679.901595
1113.898713,331,1681.108036
1215.520656,371,1682.458225
1372.196642,406,1683.992365
1041.299987,314,1685.17132
1282.307645,390,1707.937829
2907.850385,857,1711.082036
2032.369489,598,1713.118469
957.728336,294,1714.159655
953.810856,291,1721.886698
1078.586075,322,1723.067514
1023.598363,307,1724.215726
1338.458342,398,1725.701364
962.812028,294,1726.74298
1356.589298,401,1728.232768
1015.663228,307,1736.575653
866.009758,265,1737.636803
1249.589902,379,1739.175592
2267.432133,664,1741.876562
3979.049307,1168,1754.149355
1602.217697,478,1756.000427
1386.422875,416,1757.705737
1726.515673,517,1759.660642
815.650734,249,1769.631039
1499.742264,454,1771.31201
1318.143926,390,1772.742444
1541.210735,465,1774.365977
883.691544,268,1775.313637
1721.012905,509,1784.987386
2073.897566,617,1787.34806
2249.609138,661,1789.74682
1556.836242,464,1791.4609
1107.203335,331,1801.950832
924.411359,290,1803.03396
979.072926,302,1804.144431
2298.512674,680,1806.633761
1084.599276,325,1807.786389
1484.545628,440,1816.730982
944.217666,294,1817.835273
1768.578828,524,1819.814253
1402.850307,416,1821.434497
925.123229,285,1822.445738
1316.122183,394,1823.897968
1226.844685,398,1830.662155
627.875233,228,1831.491188
1489.856705,451,1833.084323
1475.555346,441,1834.714763
1951.370149,575,1844.022653
892.15995,274,1845.071716
2584.310137,751,1848.006906
2465.308835,728,1850.777452
1175.07199,355,1865.26432
2048.532674,604,1867.40351
870.774252,269,1868.323344
1219.3353,372,1869.642546
1240.691035,377,1870.993759
2592.131894,763,1881.340448
1817.534534,540,1883.393151
914.890874,283,1884.463218
1167.135492,354,1885.727346
5992.18462,1738,1901.041066
1161.298967,356,1902.390655
1444.266084,433,1910.720691
640.125978,228,1911.501542
844.800847,251,1912.45535
2895.975896,886,1915.695702
2020.349627,593,1917.884644
2444.792166,718,1926.334783
792.861839,241,1927.250045
1683.645077,493,1929.078072
4686.777983,1373,1941.568975
900.8171,274,1942.58467
1709.503454,498,1944.317444
836.283069,253,1945.30907
873.309413,271,1946.288658
868.967994,264,1956.53141
2211.806834,643,1958.82399
1389.117434,409,1960.243259
2159.784239,634,1962.470506
1739.974094,519,1972.161495
1041.747833,311,1973.351683
1230.591867,371,1974.706271
1574.9651,464,1976.444714
2334.632499,684,1988.244875
2838.23215,827,1991.195215
1523.82521,449,1992.941267
1124.639935,334,1994.10557
2021.445116,593,2003.884047
2059.441637,602,2006.18515
879.890734,265,2007.093329
1048.714458,312,2008.202929
1241.713322,370,2009.624014
1487.616489,441,2033.210847
1442.250295,424,2034.913439
1450.982498,434,2036.57011
1526.333876,459,2038.298435
1046.544318,312,2039.505696
1174.055405,351,2049.10971
1787.16078,527,2051.302033
1137.3677,336,2052.589603
1742.176471,510,2054.51299
1139.541388,340,2055.870614
648.487039,226,2063.485689
2069.393479,608,2065.814062
978.062256,296,2066.967549
1246.058515,374,2068.353549
954.218665,291,2069.499157
1087.170835,319,2070.70431
1289.268047,383,2080.213874
1411.399428,406,2081.728777
1307.403626,382,2083.187449
1385.975329,400,2084.730032
1097.93449,324,2085.917977
1165.45432,349,2092.898697
1308.37286,384,2094.28568
1373.562165,397,2095.775419
1221.75078,370,2097.263432
1213.351357,364,2098.615839
1469.894157,434,2105.308783
899.656537,279,2106.342633
1474.556521,434,2107.986698
1135.887525,340,2109.227296
910.971597,276,2110.25577
1174.400433,347,2111.651404
1232.662614,371,2118.550364
1376.569874,396,2120.033703
1444.47901,428,2121.712961
2367.199559,690,2124.372926
1099.819569,323,2125.63723
1228.636689,367,2133.451055
1528.743255,453,2135.173933
1165.025658,343,2136.502603
1229.017654,368,2137.929612
1450.532584,425,2139.489961
1266.584421,380,2149.170197
2419.322957,703,2151.73681
1166.265139,346,2152.943902
898.983074,277,2153.939327
1198.438807,357,2155.20165
1502.467464,448,2164.771894
1169.130825,352,2166.108193
920.792802,308,2167.331892
938.444849,309,2168.534636
1155.506018,334,2169.877575
1500.409133,476,2171.79393
1480.541003,439,2192.805869
883.495658,261,2193.79907
978.859306,299,2194.898591
1169.921544,344,2196.129055
1978.342089,575,2198.214304
965.054418,292,2206.572931
1143.838044,338,2207.897235
1168.866853,344,2209.277487
1803.542726,535,2211.217306
1616.467847,467,2212.981796
1523.051833,450,2222.368463
1734.714771,507,2224.223633
1165.103509,343,2225.467626
2444.515093,706,2227.994226
1462.304498,430,2237.897346
1229.335084,393,2239.525083
2395.695932,696,2242.236177
1395.441749,407,2243.816764
1711.354615,504,2253.264482
613.297052,221,2254.111363
877.706262,265,2255.101302
3662.83172,1049,2259.122762
1730.931594,498,2268.991738
892.828719,266,2270.011633
787.266285,237,2270.943599
1746.21582,504,2272.866938
2345.272304,691,2275.449845
1506.939641,448,2285.614152
2888.375967,826,2288.894269
887.068278,267,2289.914648
2017.07952,576,2292.122861
1804.043705,557,2302.863309
895.640026,271,2303.9233
667.378969,205,2304.731663
835.158595,246,2305.701234
630.570235,200,2306.496376
2620.066188,754,2309.493808
888.059917,266,2317.014309
1190.761664,353,2318.401732
884.797532,268,2319.414379
1722.701299,500,2321.472443
1087.279382,315,2322.681692
1514.679434,447,2330.493781
1254.400257,375,2331.955454
896.542436,272,2332.987884
836.406158,248,2333.919633
2627.75421,751,2336.85665
1318.585832,386,2361.137081
1216.711371,365,2362.590867
1213.437163,354,2363.943594
863.807302,253,2364.909045
1873.465533,545,2367.153715
6382.780277,1813,2382.436643
1760.069153,517,2384.372648
901.072013,274,2393.289783
1249.753992,366,2394.635532
1489.545799,434,2396.346738
1556.759864,455,2398.056254
1463.940626,424,2399.708556
1366.264133,399,2409.22429
1650.943566,480,2411.018999
1754.714221,509,2413.078196
1732.471683,500,2415.029917
1992.659621,570,2425.023921
1420.72088,405,2426.468206
867.742562,254,2427.332018
1929.20813,557,2429.264625
1247.811782,371,2430.590904
1161.418797,335,2431.844085
1178.978077,346,2441.454912
2058.278392,598,2443.846273
3294.657055,944,2447.600051
629.174185,222,2456.244428
1225.658927,369,2457.733054
2330.791547,670,2460.25437
2116.779199,643,2462.726128
1483.865598,430,2472.688005
2004.661069,570,2474.894635
1977.897987,568,2477.014877
1165.78063,342,2478.334338
1366.898031,394,2479.856925
923.599318,279,2489.403614
1709.319936,496,2491.265977
2280.658242,650,2493.636242
1723.073067,495,2495.551956
882.269714,275,2504.440861
1776.981282,517,2506.590813
1208.491955,362,2507.944445
1766.266433,513,2509.743916
1424.203902,409,2511.302993
999.659241,294,2531.089691
1885.859983,549,2533.114157
909.007208,273,2534.058308
1041.669064,309,2535.190789
2053.969892,589,2537.343411
1148.891345,337,2546.975827
1231.947036,369,2548.469322
1748.388174,509,2550.506317
1920.76541,556,2552.609171
1253.646016,378,2554.0371
1356.282695,394,2563.642351
1715.473047,495,2565.593946
2288.374968,657,2568.184626
1814.199314,560,2570.401877
1768.085879,520,2580.301061
3728.324267,1064,2584.22313
2356.81675,683,2596.029314
952.792748,316,2597.325099
2058.797556,592,2599.660729
951.671666,288,2600.831086
2760.904998,798,2611.917762
1466.830035,432,2613.604645
1486.015342,436,2615.28074
1093.872381,318,2616.520704
1489.679459,442,2618.215072
2164.556944,625,2628.134228
1065.554563,314,2629.351884
1333.770447,391,2630.901596
954.474403,289,2632.127155
1748.449568,506,2633.939785
1189.580458,353,2642.560422
1524.662425,449,2644.198078
1183.819644,344,2645.533129
1201.307041,357,2646.990668
1744.699776,502,2648.963139
2015.049039,592,2658.56188
1383.761883,397,2659.968716
1785.458555,524,2661.868128
1801.188101,525,2663.876626
1151.063955,340,2670.607606
1188.79044,349,2671.874393
878.333474,266,2672.84047
1508.242145,434,2674.393218
1775.728938,516,2676.255098
1129.330208,324,2677.376659
1195.773581,351,2695.538069
1452.542558,424,2697.118969
1176.801709,339,2698.344224
1473.678499,434,2699.928787
1195.121203,357,2701.238146
1795.978239,520,2709.879432
1353.69393,391,2711.432107
2038.34301,585,2713.641398
3158.807313,896,2724.833474
1654.057401,470,2726.508559
1074.508022,316,2727.54955
1552.028239,454,2729.250691
1101.883841,318,2730.374905
635.012961,224,2731.231182
2415.360479,696,2739.400526
1519.524657,437,2741.031411
1310.584761,383,2742.45979
1316.6133,385,2743.889115
1154.761079,333,2751.058659
2063.599498,592,2753.325067
1666.923365,475,2755.150825
2206.026054,636,2757.534354
1071.630203,317,2758.613517
1106.884044,319,2765.708817
2310.931622,652,2768.128037
1771.453524,509,2769.927379
2058.076058,588,2780.272202
1222.881741,357,2781.684558
1456.342905,420,2783.354715
1197.264025,350,2784.811853
2398.584362,683,2787.602614
1459.718544,420,2797.06348
2378.388554,682,2799.755985
1454.802129,416,2801.454223
1244.997391,366,2802.897814
2628.189313,745,2811.92773
1465.861331,424,2813.506574
1575.33321,451,2815.208614
1805.819941,523,2817.203885
1226.749166,362,2826.790628
1596.646911,456,2828.519439
1312.93038,377,2829.947675
922.212193,277,2830.975589
1527.817418,432,2832.60636
1261.685397,376,2834.033029
2474.481861,706,2859.548544
640.942986,223,2860.352727
1806.090714,552,2862.310243
1415.940433,402,2863.843311
804.571489,232,2864.691114
929.627422,308,2871.827062
926.203998,306,2873.015637
942.277251,273,2873.978436
1459.331972,420,2875.593238
1409.224507,404,2877.176704
656.453526,229,2878.011291
650.690144,225,2883.73529
930.979901,276,2884.816131
929.467257,309,2886.103352
1122.112104,318,2887.370411
640.216842,223,2888.252195
644.557423,223,2889.117878
633.302993,224,2889.976657
1524.348422,474,2897.223856
1230.844272,364,2898.635412
1232.26029,395,2900.11848
633.618768,220,2900.946343
645.183334,225,2901.800049
633.468294,223,2902.669735
947.283449,278,2903.740135
628.292304,219,2904.532643
652.438588,225,2913.041577
935.733179,311,2914.261933
2165.82771,621,2916.743056
1540.641479,455,2918.507263
1157.346242,329,2919.762193
1505.178726,429,2929.407302
1041.969029,300,2930.570211
2168.672304,620,2932.882969
1980.435282,564,2935.060708
1033.655278,293,2944.132367
628.843865,220,2944.994127
923.973348,303,2946.07388
1094.798483,314,2947.210539
644.920058,223,2948.017666
2411.067537,690,2950.611305
3202.199312,905,2961.990292
1443.679629,412,2963.620992
851.090989,242,2964.501733
1296.830705,369,2965.94789
1286.663732,377,2967.458316
1471.925967,421,2977.000464
3526.02535,1004,2980.795159
1272.922509,369,2982.257173
1514.316718,470,2992.046417
1797.690911,515,2994.014172
622.457954,218,2994.848797
2061.629937,584,2997.179202
918.656776,301,2998.327999
1815.592615,522,3013.45749
1416.065686,402,3015.064472
1408.667219,399,3016.519031
1880.517894,538,3018.465971
1208.281802,348,3019.751094
1567.292772,455,3027.230789
1464.478734,415,3028.887417
1183.467105,337,3030.137182
1002.229618,289,3031.251609
1181.770001,342,3032.549091
2612.362397,740,3040.154257
2021.598854,574,3042.439261
945.669267,274,3043.560037
1140.523744,327,3044.80527
947.566714,276,3045.86027
1289.577038,374,3052.700097
1486.626917,423,3054.381843
1758.982067,500,3056.315893
1046.460675,298,3057.450903
853.174628,245,3058.485955
919.371855,266,3059.518908
1023.971887,293,3066.469192
1159.358173,327,3067.743143
1199.541211,344,3069.081659
1492.637005,423,3070.706852
1043.942993,301,3071.90741
937.591994,281,3072.942423
1163.498717,331,3080.033508
1596.179225,454,3081.752095
3236.521009,921,3085.510683
1143.938852,328,3086.808702
1217.774937,353,3094.944107
1179.769251,338,3096.205131
1886.118307,538,3098.341173
1586.481234,452,3100.048588
1286.939828,372,3101.551714
948.823582,273,3108.222881
1745.900897,491,3110.131129
1525.496197,437,3111.851902
1025.933469,294,3112.941303
932.207785,272,3113.982096
925.113846,270,3114.976987
905.866363,277,3122.039636
1314.118975,377,3123.460994
1734.969261,489,3125.251975
2183.807625,620,3127.545282
1040.868365,297,3128.688135
1074.739975,310,3137.557106
1528.035291,433,3139.357422
2081.025578,589,3141.682977
1310.608758,372,3143.092897
2160.453112,614,3164.449137
1559.832868,441,3166.11425
2460.938134,703,3168.718544
1830.600408,519,3170.762865
1182.953841,354,3179.920804
2353.576767,673,3182.342873
1667.47218,470,3184.093842
1199.944134,342,3185.353015
2060.658764,585,3195.033497
1447.688572,410,3196.630101
1787.194884,514,3198.671204
1139.214575,324,3199.836926
1219.406927,351,3201.193869
1257.101081,369,3208.468223
1444.027709,408,3210.028881
879.097239,253,3211.080871
1193.317555,340,3212.59667
1867.256906,527,3214.833232
1168.760621,334,3216.270744
1460.072519,415,3224.057257
1225.846916,350,3225.471493
1314.568845,377,3226.933911
2473.564597,701,3229.676955
2228.875115,632,3238.592252
1612.011239,462,3240.322197
1494.209473,428,3241.961331
2052.757652,582,3244.266929
2675.920248,758,3253.216173
1586.392124,451,3254.994565
1271.900705,364,3256.433499
1009.208149,299,3257.610973
1302.098285,373,3259.016811
1168.400142,335,3266.908193
1207.563297,347,3268.319257
1475.345749,420,3269.91457
1039.514197,303,3271.068078
1946.590744,549,3273.159615
1041.860684,301,3280.578676
928.272319,309,3281.831513
4129.491595,1219,3286.320087
1378.357188,391,3287.758662
915.785135,302,3294.483381
1815.554194,561,3296.638335
924.923532,306,3297.822947
2222.095599,626,3300.093781
1363.725277,389,3314.897638
2212.381968,626,3317.273438
1672.453717,474,3319.051906
1189.192692,342,3320.31407
2189.246386,619,3328.808056
2984.94683,847,3332.064299
1056.79563,298,3333.185198
1220.154149,385,3334.714521
927.873866,306,3335.921717
912.301215,303,3344.930101
1475.047778,419,3346.596148
1501.374373,470,3348.48444
636.572393,223,3349.394864
1199.958822,343,3350.679609
1765.441013,505,3360.506388
932.548759,310,3361.754128
926.919489,306,3362.936572
1266.678192,365,3364.293538
1627.917342,458,3366.056381
1544.661875,440,3367.765764
1705.509205,487,3377.90064
1425.787526,410,3379.582628
1769.941852,502,3381.513898
1806.83178,511,3383.485905
1338.087616,379,3391.53567
1816.637946,514,3393.636351
1770.356924,505,3395.578446
2116.886479,603,3397.937563
1206.796635,342,3407.577103
1650.420688,467,3409.453743
1471.917661,418,3411.081778
2008.660418,572,3413.291845
1335.03437,385,3414.848787
3555.372632,1057,3427.154918
1736.367952,493,3428.914861
1611.384051,465,3430.614373
1211.115364,344,3437.620898
1585.081652,454,3439.42372
1627.987821,456,3441.19692
1358.91961,383,3442.755544
1539.034834,438,3444.534219
922.79342,278,3451.313991
1476.763126,419,3452.974469
1406.915986,399,3454.446298
2234.963277,633,3456.794686
1505.163802,429,3469.858731
1896.132721,543,3471.880687
1440.964996,407,3473.554824
1822.645423,516,3475.634425
1089.143792,309,3476.853933
1481.839999,420,3485.013694
1495.928574,419,3486.802393
1386.052217,395,3488.390425
1693.872365,479,3490.263933
1648.953986,461,3492.080244
2650.039836,749,3503.219237
1191.04886,338,3504.533542
1786.016841,513,3506.564081
3446.386189,976,3516.507665
2084.240673,587,3518.922994
2070.581879,583,3521.313636
3072.100937,868,3531.015184
1151.741811,328,3532.378136
1405.865449,402,3533.963699
1158.008047,326,3535.313081
1602.654538,461,3537.132172
1375.189615,390,3543.987835
1456.401043,414,3545.696987
924.822001,268,3546.730965
1259.257619,359,3548.218179
747.873757,218,3549.127463
1851.599689,534,3551.213943
1156.44304,328,3559.402431
1373.134145,394,3560.886831
1330.858637,380,3562.28927
1015.252427,293,3563.467085
2056.726851,585,3565.747885
1595.907088,450,3573.119362
1788.817253,517,3575.11962
2195.563577,624,3577.571821
933.256145,268,3578.631884
3155.999706,888,3587.921375
3483.382584,992,3591.83638
1606.554568,459,3599.753431
3747.946216,1055,3604.034421
617.828129,219,3604.899686
1469.536982,423,3606.534919
901.780115,270,3607.536594
798.86023,234,3619.413969
1498.256506,430,3621.137579
1140.386239,323,3622.45866
856.65825,252,3623.419523
1491.122161,442,3625.280073
1287.353439,366,3626.837023
1249.298488,367,3633.78678
1458.037274,425,3635.490861
1436.993695,412,3637.164641
1163.306246,332,3638.45202
982.460913,280,3639.567438
1491.298749,431,3646.695727
1329.668916,383,3648.163081
1381.472042,396,3649.67564
1244.537364,364,3651.083023
1150.964463,326,3652.272675
1281.594533,372,3653.688184
984.676655,291,3660.415504
1003.301215,289,3661.624706
1016.70835,288,3662.784861
1165.052894,333,3664.108206
1233.396061,355,3665.531338
1164.667551,333,3666.87809
1707.11175,485,3674.464856
775.804312,226,3675.374808
626.678954,197,3676.188719
882.884042,252,3677.153859
1046.75701,300,3678.348594
901.363062,260,3679.418774
658.552708,207,3680.228496
1164.20803,331,3681.52579
1104.329493,312,3688.247231
957.848922,290,3689.400817
1275.991423,365,3690.817806
767.262372,224,3691.753068
1169.323342,334,3693.130517
978.636485,279,3694.27409
860.830497,248,3695.256863
1835.047824,520,3703.453303
1856.613212,526,3705.481614
1508.767867,432,3707.218551
1032.426447,290,3708.41448
